exp,attack,attack_key,method,f,seed,sigma_mode,sigma_dp,sigma_sel,sigma_rel,eps_certified,is_private,sampling,rounds,acc,accept_rate,wall_sec,status,error,source,timestamp
pD,SF,sf,AG-PTR (FedAdam-scalar P),0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7305,0.2166666666666666,70.1,ok,,run,2026-09-09T14:29:22
pD,SF,sf,DP-FedAvg (FedAdam),0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1,1.0,36.8,ok,,run,2026-09-09T14:29:59
pD,SF,sf,FedVRDP-style (FedAdam),0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.1,1.0,31.6,ok,,run,2026-09-09T14:30:31
pD,SF,sf,Median (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,95.6,ok,,run,2026-09-09T14:32:06
pD,SF,sf,TrimmedMean (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,104.4,ok,,run,2026-09-09T14:33:51
pD,SF,sf,Krum (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,65.4,ok,,run,2026-09-09T14:34:56
pD,SF,sf,SparseFed-style (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,72.4,ok,,run,2026-09-09T14:36:09
pD,SF,sf,AG-PTR (P=I),0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.4748,0.0444444444444444,56.5,ok,,run,2026-09-09T14:37:05
pD,SF,sf,AG-PTR (FedAdam-diag P),0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.6387,0.05,59.1,ok,,run,2026-09-09T14:38:04
pD,SF,sf,AG-PTR (FedAdam-scalar P),0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.6388,0.05,59.3,ok,,run,2026-09-09T14:39:04
pD,MinMax,minmax,DP-FedAvg (FedAdam),0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.101,1.0,61.1,ok,,run,2026-09-09T14:40:05
pD,MinMax,minmax,FedVRDP-style (FedAdam),0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.5181,1.0,58.5,ok,,run,2026-09-09T14:41:03
pD,MinMax,minmax,Median (FedAdam),0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.7704,1.0,120.2,ok,,run,2026-09-09T14:43:04
pD,MinMax,minmax,TrimmedMean (FedAdam),0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.8544,1.0,86.0,ok,,run,2026-09-09T14:44:30
pD,MinMax,minmax,Krum (FedAdam),0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.5276,1.0,91.9,ok,,run,2026-09-09T14:46:02
pD,MinMax,minmax,SparseFed-style (FedAdam),0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.8748,1.0,95.5,ok,,run,2026-09-09T14:47:37
pD,MinMax,minmax,AG-PTR (P=I),0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.5989,0.5666666666666667,84.5,ok,,run,2026-09-09T14:49:02
pD,MinMax,minmax,AG-PTR (FedAdam-diag P),0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7538,0.3111111111111111,85.9,ok,,run,2026-09-09T14:50:28
pD,MinMax,minmax,AG-PTR (FedAdam-scalar P),0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7571,0.3166666666666666,86.0,ok,,run,2026-09-09T14:51:54
pD,MinMax,minmax,DP-FedAvg (FedAdam),0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4167,1.0,53.1,ok,,run,2026-09-09T14:52:47
pD,MinMax,minmax,FedVRDP-style (FedAdam),0.3,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.4244,1.0,48.1,ok,,run,2026-09-09T14:53:35
pD,MinMax,minmax,Median (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,112.0,ok,,run,2026-09-09T14:55:27
pD,MinMax,minmax,TrimmedMean (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,124.4,ok,,run,2026-09-09T14:57:31
pD,MinMax,minmax,Krum (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,82.9,ok,,run,2026-09-09T14:58:54
pD,MinMax,minmax,SparseFed-style (FedAdam),0.3,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,89.4,ok,,run,2026-09-09T15:00:24
