exp,attack,attack_key,method,f,seed,sigma_mode,sigma_dp,sigma_sel,sigma_rel,eps_certified,is_private,sampling,rounds,acc,accept_rate,wall_sec,status,error,source,timestamp
pA,MinMax,minmax,TrimmedMean,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1025,1.0,110.3,ok,,run,2026-09-08T09:36:17
pA,MinMax,minmax,Krum,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.1025,1.0,58.2,ok,,run,2026-09-08T09:37:15
pA,MinMax,minmax,SparseFed-style,0.6,0,certified,0.9723217465539842,,,,False,poisson,180,0.2093,1.0,71.2,ok,,run,2026-09-08T09:38:27
pA,MinMax,minmax,AG-PTR,0.6,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.0427,0.0,55.9,ok,,run,2026-09-08T09:39:22
pA,MinSum,minsum,DP-FedAvg,0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7087,1.0,63.1,ok,,run,2026-09-08T09:40:26
pA,MinSum,minsum,FedVRDP-style,0.0,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7542,1.0,61.3,ok,,run,2026-09-08T09:41:27
pA,MinSum,minsum,Median,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.7698,1.0,130.9,ok,,run,2026-09-08T09:43:38
pA,MinSum,minsum,TrimmedMean,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.805,1.0,77.7,ok,,run,2026-09-08T09:44:56
pA,MinSum,minsum,Krum,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.712,1.0,83.5,ok,,run,2026-09-08T09:46:19
pA,MinSum,minsum,SparseFed-style,0.0,0,certified,0.9723217465539842,,,,False,poisson,180,0.8037,1.0,94.7,ok,,run,2026-09-08T09:47:54
pA,MinSum,minsum,AG-PTR,0.0,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7728,0.9444444444444444,91.3,ok,,run,2026-09-08T09:49:25
pA,MinSum,minsum,DP-FedAvg,0.1,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.6383,1.0,65.8,ok,,run,2026-09-08T09:50:31
pA,MinSum,minsum,FedVRDP-style,0.1,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.7012,1.0,61.3,ok,,run,2026-09-08T09:51:32
pA,MinSum,minsum,Median,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7326,1.0,134.5,ok,,run,2026-09-08T09:53:47
pA,MinSum,minsum,TrimmedMean,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7344,1.0,167.8,ok,,run,2026-09-08T09:56:35
pA,MinSum,minsum,Krum,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.7016,1.0,88.0,ok,,run,2026-09-08T09:58:03
pA,MinSum,minsum,SparseFed-style,0.1,0,certified,0.9723217465539842,,,,False,poisson,180,0.742,1.0,103.1,ok,,run,2026-09-08T09:59:46
pA,MinSum,minsum,AG-PTR,0.1,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7605,0.9388888888888888,90.8,ok,,run,2026-09-08T10:01:17
pA,MinSum,minsum,DP-FedAvg,0.2,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.5734,1.0,59.1,ok,,run,2026-09-08T10:02:16
pA,MinSum,minsum,FedVRDP-style,0.2,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.6363,1.0,55.4,ok,,run,2026-09-08T10:03:11
pA,MinSum,minsum,Median,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.6818,1.0,130.6,ok,,run,2026-09-08T10:05:22
pA,MinSum,minsum,TrimmedMean,0.2,0,certified,0.9723217465539842,,,,False,poisson,180,0.6382,1.0,165.1,ok,,run,2026-09-08T10:08:07
